"status","markdown_path","titulo_extraido","subtitulo_extraido","tags_extraidas","link"
"ok","data_exemplo_noticias\noticias_markdown\pf-prende-cacador-que-divulgava-em-redes-sociais-crimes-ambientais-praticados-em-parque-nacional-no-piaui-991d7c2d.md","PF prende caçador que divulgava em redes sociais crimes ambientais no Piauí","O homem registrava e compartilhava imagens de caça ilegal de animais silvestres praticados em Parque Nacional","Operação PF | Teresina | Piauí","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/08/pf-prende-cacador-que-divulgava-em-redes-sociais-crimes-ambientais-praticados-em-parque-nacional-no-piaui"
"ok","data_exemplo_noticias\noticias_markdown\pf-prende-homem-pelo-crime-de-descaminho-em-sp-f8d4d173.md","PF prende homem pelo crime de descaminho em SP","Na ação, foram cumpridos dois mandados de busca e apreensão","SP | Descaminho | Operação PF | Prisão | Mandados judiciais | São Paulo","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/03/pf-prende-homem-pelo-crime-de-descaminho-em-sp"
"ok","data_exemplo_noticias\noticias_markdown\pf-prende-homem-por-posse-de-material-de-abuso-sexual-infantojuvenil-9e0cf5a4.md","PF prende homem por posse de material de abuso sexual infantojuvenil","Na ação, foram apreendidos cinco HDs e quatro aparelhos celulares que serão analisados no setor de perícias da Polícia Federal","Operação PF | São Paulo | Abuso sexual infantojuvenil","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/10/pf-prende-homem-por-posse-de-material-de-abuso-sexual-infantojuvenil"
"ok","data_exemplo_noticias\noticias_markdown\pf-prende-investigado-em-flagrante-em-operacao-contra-material-de-abuso-infantil-na-internet-4eccfc36.md","PF prende investigado em flagrante em operação contra material de abuso infantil na internet","Operação Vale dos Ventos II cumpre mandado de busca e apreensão em Estância/SE","Operação PF | abuso sexual infantil | Sergipe","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/09/pf-prende-investigado-em-flagrante-em-operacao-contra-material-de-abuso-infantil-na-internet"
"ok","data_exemplo_noticias\noticias_markdown\pf-prende-seis-pessoas-por-comercializacao-ilegal-de-ouro-durante-operacao-no-pa-0a3a6421.md","PF prende seis pessoas por comercialização ilegal de ouro durante operação no PA","Durante a operação Bruciato II, foram cumpridos 16 mandados de busca e apreensão e seis mandados de prisão preventiva","PA | Operação PF | comercialização ilegal de ouro | mandados judicial | prisão | Pará","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/09/pf-prende-seis-pessoas-por-comercializacao-ilegal-de-ouro-durante-operacao-no-pa"
"ok","data_exemplo_noticias\noticias_markdown\pf-prende-suspeita-de-produzir-e-compartilhar-material-de-abuso-sexual-infantojuvenil-bdbbe016.md","PF prende suspeita de produzir e de compartilhar material de abuso sexual infantojuvenil","A investigada é suspeita de abusar sexualmente das próprias filhas e de compartilhar mídias contendo cenas dos abusos em aplicativos de mensagens e na Dark Web","Operação PF | Abuso sexual infantojuveil | Rio de Janeiro","https://www.gov.br/pf/pt-br/assuntos/noticias/2026/03/pf-prende-suspeita-de-produzir-e-compartilhar-material-de-abuso-sexual-infantojuvenil"
"ok","data_exemplo_noticias\noticias_markdown\pf-prende-suspeito-de-participar-de-diversos-assaltos-a-agencias-dos-correios-no-es-b0fe48e4.md","PF prende suspeito de participar de diversos assaltos a agências dos Correios no ES","Preso também responde por crime de homicídio","Operação PF | Destaque | Assalto aos Correios","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/07-noticias-de-julho-de-2020/pf-prende-suspeito-de-participar-de-diversos-assaltos-a-agencias-dos-correios-no-es"
"ok","data_exemplo_noticias\noticias_markdown\pf-prende-tres-por-contra-fraude-em-auxilio-emergencial-e6206cd0.md","PF prende três por contra fraude em Auxílio Emergencial","A operação contou com o apoio da FICCO/GO e da Polícia Militar de Goiás","Operação PF | Goiás | Fraude | Auxílio Energencial","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/05/pf-prende-tres-por-contra-fraude-em-auxilio-emergencial"
"ok","data_exemplo_noticias\noticias_markdown\pf-promove-erradicacao-de-mais-de-350-mil-pes-de-maconha-no-maranhao-60c9d8a2.md","PF promove erradicação de mais de 350 mil pés de maconha no Maranhão","PF deflagra Operação Muçambê III para promover a erradicação de cultivos ilícitos de maconha.","Operação PF | Maranhão | erradicação de plantações de maconha | reserva indígena | Operação Muçambê | Destaque | Polícia Federal","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/08-noticias-de-agosto-de-2020/pf-promove-erradicacao-de-mais-de-350-mil-pes-de-maconha-no-maranhao"
"ok","data_exemplo_noticias\noticias_markdown\pf-rastreia-internautas-que-distribuiam-imagens-pornograficas-de-criancas-na-internet-1ea19e94.md","PF rastreia internautas que distribuíam imagens pornográficas de crianças na internet","Operação Auxilium investiga pessoas envolvidas com distribuição de imagens pornográficas envolvendo crianças e adolescentes na internet","Operação PF | Espírito Santo | pornografia infantil | Destaque","https://www.gov.br/pf/pt-br/assuntos/noticias/2019/11/pf-rastreia-internautas-que-distribuiam-imagens-pornograficas-de-criancas-na-internet"
"ok","data_exemplo_noticias\noticias_markdown\pf-realiza-operacao-contra-o-trafico-de-drogas-e-de-armas-de-fogo-ad580906.md","PF realiza operação contra o tráfico de drogas e de armas de fogo","O grupo criminoso agia nos estados de Mato Grosso do Sul, São Paulo, Rio de Janeiro, Paraná e Espírito Santo.","Operação PF | tráfico de drogas | organização criminosa | Mato Grosso do Sul","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/04/pf-realiza-operacao-contra-o-trafico-de-drogas-e-de-armas-de-fogo"
"ok","data_exemplo_noticias\noticias_markdown\pf-realiza-operacao-de-combate-a-crimes-eleitorais-no-interior-de-sp-16b84d24.md","PF realiza operação de combate a crimes eleitorais no interior de SP","Foram cumpridos três mandados de busca e apreensão, no município de Dolcinópolis/SP.","Operação PF | São Paulo | Crimes Eleitorais","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/01/pf-realiza-operacao-de-combate-a-crimes-eleitorais-no-interior-de-sp"
"ok","data_exemplo_noticias\noticias_markdown\pf-realiza-operacao-voo-livre-v-no-rio-grande-do-sul-a6c6f35e.md","PF realiza Operação Voo Livre V no Rio Grande do Sul","Operação tem como objetivo combater eventuais ocorrências de atos ilícitos e garantir a segurança nos voos no aeroporto, em Santa Maria/RS","Operação PF | Polícia Federal | Rio Grande do Sul","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/11/pf-realiza-operacao-voo-livre-v-no-rio-grande-do-sul"
"ok","data_exemplo_noticias\noticias_markdown\pf-realiza-prisao-em-flagrante-na-execucao-de-operacao-contra-garimpo-ilegal-em-roraima-12452f1e.md","PF realiza prisão em flagrante na execução de operação contra garimpo ilegal em Roraima","Com um dos suspeitos, foram encontrados vários aparelhos eletrônicos que seriam ilegalmente comercializados","Roraima | Operação PF | Prisão","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/04/pf-realiza-prisao-em-flagrante-na-execucao-de-operacao-contra-garimpo-ilegal-em-roraima"
"ok","data_exemplo_noticias\noticias_markdown\pf-prende-investigado-por-abuso-sexual-infantojuvenil-em-sao-jose-dos-campos-sp-190220b5.md","PF realiza prisão por abuso sexual infantojuvenil em São José dos Campos/SP","Operação Guardiões da Esperança cumpre mandado de busca e apreensão, expedido pela 1ª Vara Federal de São José dos Campos/SP; suspeito foi preso em flagrante","Operação PF | Abuso sexual infantojuvenil | São Paulo","https://www.gov.br/pf/pt-br/assuntos/noticias/2026/03/pf-prende-investigado-por-abuso-sexual-infantojuvenil-em-sao-jose-dos-campos-sp"
"ok","data_exemplo_noticias\noticias_markdown\pf-reprime-atuacao-de-empresas-que-oferecem-seguros-sem-a-devida-autorizacao-legal-ab7b80c1.md","PF reprime atuação de empresas que oferecem seguros sem a devida autorização legal","Operação “Seguro Pirata” cumpre 16 medidas judiciais","Operação PF | Seguros | Paraíba","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/06/pf-reprime-atuacao-de-empresas-que-oferecem-seguros-sem-a-devida-autorizacao-legal"
"ok","data_exemplo_noticias\noticias_markdown\pf-reprime-crimes-previdenciarios-no-piaui-2c8f7de6.md","PF reprime crimes previdenciários no Piauí","Esquema criminoso fazia uso do nome de pessoas já falecidas para obtenção de vantagens ilícitas","Operação PF | Piauí | Crimes previdenciários","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/06/pf-reprime-crimes-previdenciarios-no-piaui"
"ok","data_exemplo_noticias\noticias_markdown\pf-reprime-crimes-relacionados-a-abuso-sexual-infantojuvenil-em-sergipe-b9e02358.md","PF reprime crimes relacionados a abuso sexual infantojuvenil em Sergipe","Operação Panoptes V cumpre mandado de busca e apreensão em Aracaju","Operação PF | Aracaju | Sergipe","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/09/pf-reprime-crimes-relacionados-a-abuso-sexual-infantojuvenil-em-sergipe"
"ok","data_exemplo_noticias\noticias_markdown\pf-reprime-falsificacao-de-documentos-publicos-1e382fe9.md","PF reprime falsificação de documentos públicos","Há indícios de falsificação de documentos para residência de estrangeiros no Brasil","Operação PF | Acre | Falsificação de Documentos","https://www.gov.br/pf/pt-br/assuntos/noticias/2022/08/pf-reprime-falsificacao-de-documentos-publicos"
"ok","data_exemplo_noticias\noticias_markdown\pf-deflagra-operacao-de-repressao-a-importacao-ilegal-de-mercadorias-estrangeiras-6344f63f.md","PF reprime importação ilegal de bebidas","Nova fase da Operação Vasum apura a venda de bebidas importadas ilegalmente para distribuidoras de MG, PR e SP.","Operação PF | importação ilegal | Rio Grande do Sul","https://www.gov.br/pf/pt-br/assuntos/noticias/2024/04/pf-deflagra-operacao-de-repressao-a-importacao-ilegal-de-mercadorias-estrangeiras"
"ok","data_exemplo_noticias\noticias_markdown\pf-em-acao-conjunta-deflagrou-a-operacao-festa-branca-em-rondonia-d6ff7835.md","PF, em ação conjunta, deflagrou a Operação Festa Branca em Rondônia","Duas pessoas foram presas em flagrante","Operação PF | Destaque | Tráfico de drogas","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/01/pf-em-acao-conjunta-deflagrou-a-operacao-festa-branca-em-rondonia"
"ok","data_exemplo_noticias\noticias_markdown\pf-ibama-e-icmbio-deflagram-operacao-para-coibir-a-pesca-ilegal-de-camarao-em-angra-dos-reis-rj-0021632e.md","PF, IBAMA e ICMBio deflagram operação para coibir a pesca ilegal de camarão em Angra dos Reis/RJ","Ao todo, foram apreendidos 9 kg de camarão","Operação PF | Destaque | Pesca ilegal","https://www.gov.br/pf/pt-br/assuntos/noticias/2022/04/pf-ibama-e-icmbio-deflagram-operacao-para-coibir-a-pesca-ilegal-de-camarao-em-angra-dos-reis-rj"
"ok","data_exemplo_noticias\noticias_markdown\pf-pc-e-prf-deflagram-operacao-em-combate-ao-trafico-de-drogas-d5987612.md","PF, PC e PRF deflagram operação em combate ao Tráfico de Drogas","A investigação é um desdobramento da apreensão de drogas ocorrida na semana passada no Rio de Janeiro","Operação PF | Porto Seguro | Bahia","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/08/pf-pc-e-prf-deflagram-operacao-em-combate-ao-trafico-de-drogas"
"ok","data_exemplo_noticias\noticias_markdown\pf-ce-combate-compartilhamento-de-conteudo-sexual-infantojuvenil-2d06b77a.md","PF/CE combate compartilhamento de conteúdo sexual infantojuvenil","O mandado de busca e apreensão foi expedido pela Justiça Federal e cumprido por policiais federais no município de São Gonçalo do Amarante/CE","Operação PF | Polícia Federal | Ceará","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/05/pf-ce-combate-compartilhamento-de-conteudo-sexual-infantojuvenil"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-age-em-cooperacao-com-outras-agencias-de-seguranca-e-prende-bando-que-atuava-no-rn-2e1a0136.md","Polícia Federal age em cooperação com outras agências de segurança e prende bando que atuava no RN","Força-Tarefa de Combate ao Crime Organizado prende bando que aterrorizava localidades do interior do estado","Destaque | Operação PF | Rio Grande do Norte | ORCRIM","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/03-noticias-de-marco-de-2020/policia-federal-age-em-cooperacao-com-outras-agencias-de-seguranca-e-prende-bando-que-atuava-no-rn"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-apura-associacao-criminosa-que-liberava-indevidamente-veiculos-apreendidos-pela-prf-b644e27d.md","Polícia Federal apura associação criminosa que liberava indevidamente veículos apreendidos pela PRF","Funcionária de empresa privada recebia valores que deveriam ser destinados ao pagamento de débitos de veículos","Operação PF | Amapá | PRF","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/03/policia-federal-apura-associacao-criminosa-que-liberava-indevidamente-veiculos-apreendidos-pela-prf"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-combate-crimes-eleitorais-em-oiapoque-96596d4f.md","Polícia Federal combate crimes eleitorais em Oiapoque","Policiais federais cumpriram um mandado de busca e apreensão em Oiapoque","Operação PF | Destaque | Corrupção Eleitoral","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/02/policia-federal-combate-crimes-eleitorais-em-oiapoque"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-combate-desvio-de-recursos-publicos-destinados-ao-enfrentamento-da-covid-19-no-amapa-56537e7a.md","Polícia Federal combate desvio de recursos públicos destinados ao enfrentamento da Covid-19 no Amapá","Operação Asfixia cumpre cinco ordens judiciais nas cidades de Barueri/SP e Santana do Parnaíba/SP","Operação PF | Destaque | Desvio de recursos públicos | Covid-19","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/12-noticias-de-dezembro-de-2020/policia-federal-combate-desvio-de-recursos-publicos-destinados-ao-enfrentamento-da-covid-19-no-amapa"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-combate-disseminacao-de-pornografia-infantil-pela-internet-a199b6a0.md","Polícia Federal combate disseminação de pornografia infantil pela internet","Suspeito foi preso em flagrante durante o cumprimento das buscas da Operação Grupo Bloqueado","Operação PF | Destaque | Pornografia infantil","https://www.gov.br/pf/pt-br/assuntos/noticias/2022/02/policia-federal-combate-disseminacao-de-pornografia-infantil-pela-internet"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-combate-disseminacao-de-pornografia-infanto-juvenil-no-amapa-71ead769.md","Polícia Federal combate disseminação de pornografia infanto-juvenil no Amapá","Operação Jizo cumpre um mandado de prisão e dois de busca em Macapa/AP","Operação PF | Pornografia infantil","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/06-noticias-de-junho-de-2020/policia-federal-combate-disseminacao-de-pornografia-infanto-juvenil-no-amapa"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-combate-garimpo-na-terra-indigena-yanomami-32dbe1b2.md","Polícia Federal combate garimpo na Terra Indígena Yanomami.","Operação Haraquiri investiga esquema de extração ilegal de minérios.","Operação PF | Destaque | Polícia Federal","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/01/policia-federal-combate-garimpo-na-terra-indigena-yanomami"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-combate-pornografia-infantojuvenil-6d16f7db.md","Polícia Federal combate pornografia infantojuvenil","Operação Vigília 1 acontece na cidade de Picos/PI e prende homem em flagrante","Operação PF | Piauí | Pornografia Infantil","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/05/policia-federal-combate-pornografia-infantojuvenil"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-2a-fase-da-operacao-ataque-furtivo-58e65f3c.md","Polícia Federal deflagra 2ª fase da Operação Ataque Furtivo","PF investiga quadrilhas especializadas em roubo a agências da Caixa Econômica Federal","Operação PF | Destaque | Roubo | Caixa Econômica Federal","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/06-noticias-de-junho-de-2020/policia-federal-deflagra-2a-fase-da-operacao-ataque-furtivo"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-a-operacao-hardwood-de-combate-ao-desmatamento-82085341.md","Polícia Federal deflagra a operação HARDWOOD de combate ao desmatamento","Estão sendo cumpridos 6 mandados de prisão e 11 de busca e apreensão, no Pará e na Paraíba","Operação PF | Destaque | Desmatamento","https://www.gov.br/pf/pt-br/assuntos/noticias/2022/01/policia-federal-deflagra-a-operacao-hardwood-de-combate-ao-desmatamento"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-a-operacao-lazarus-contra-o-trafico-internacional-de-drogas-no-parana-058e2c07.md","Polícia Federal deflagra a Operação Lazarus contra o tráfico internacional de drogas no Paraná","O carregamento do entorpecente era feito entre as cidade de Pedro Juan Caballero e Ponta Porã/MS e, em seguida, transportada para Curitiba/PR","Operação PF | Destaque | Tráfico internacional de drogas","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/06/policia-federal-deflagra-a-operacao-lazarus-contra-o-trafico-internacional-de-drogas-no-parana"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-a-operacao-olhos-da-rede-2-no-parana-238547f9.md","Polícia Federal deflagra a Operação Olhos da Rede 2 no Paraná","A ação objetiva combater a exploração sexual de crianças e adolescentes","Operação PF | Destaque | Pornografia infantil","https://www.gov.br/pf/pt-br/assuntos/noticias/2022/06/policia-federal-deflagra-a-operacao-olhos-da-rede-2-no-parana"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-a-segunda-fase-da-operacao-outline-9ce4a303.md","Polícia Federal deflagra a segunda fase da Operação Outline","11 Mandados Judiciais são cumpridos em investigação sobre desvios de recursos das obras de recuperação da BR-101 em Pernambuco","Destaque | Operação PF | Pernambuco | ORCRIM | Desvio de recursos públicos","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/05-noticias-de-maio/policia-federal-deflagra-a-segunda-fase-da-operacao-outline"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-operacao-4-patas-no-porto-do-rio-de-janeiro-674290de.md","Polícia Federal deflagra Operação 4 Patas no porto do Rio de Janeiro","Cerca de 3500 pessoas foram vistoriadas por cães farejadores nas áreas de embarque e desembarque do porto","Operação PF | 4 Patas | Porto do RJ","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/01/policia-federal-deflagra-operacao-4-patas-no-porto-do-rio-de-janeiro"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-de-combate-ao-trafico-de-drogas-e-associacao-para-o-trafico-c6502e7e.md","Polícia Federal deflagra Operação de combate ao tráfico de drogas e associação para o tráfico","São cumpridos cinco mandados judiciais","Operação PF | Tráfico | MS","https://www.gov.br/pf/pt-br/assuntos/noticias/2023/03/policia-federal-deflagra-de-combate-ao-trafico-de-drogas-e-associacao-para-o-trafico"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-operacao-de-combate-ao-trafico-internacional-de-drogas-16fe7008.md","Polícia Federal deflagra operação de combate ao tráfico internacional de drogas","Estão sendo cumpridos 5 mandados de busca e um de prisão em cidades baianas","Operação PF | Destaque | Tráfico de drogas","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/04/policia-federal-deflagra-operacao-de-combate-ao-trafico-internacional-de-drogas"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-operacao-de-repressao-ao-trafico-interestadual-de-drogas-por-via-postal-em-tres-lagoas-ms-6ab0ef08.md","Polícia Federal deflagra operação de repressão ao tráfico interestadual de drogas por via postal em Três Lagoas/MS","PF desarticula esquema de venda de ecstasy por meio de encomendas postais.","Operação PF | Polícia Federal | Destaque | Mato Grosso do Sul","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/05/policia-federal-deflagra-operacao-de-repressao-ao-trafico-interestadual-de-drogas-por-via-postal-em-tres-lagoas-ms"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-operacao-double-key-2-em-pernambuco-4cdb1343.md","Polícia Federal deflagra Operação Double Key 2 em Pernambuco","Ações visam desarticular organização criminosa voltada ao tráfico internacional de pessoas","Operação PF | Polícia Federal | Tráfico internacional de pessoas | Pernambuco","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/12/policia-federal-deflagra-operacao-double-key-2-em-pernambuco"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-operacao-double-key-contra-trafico-internacional-de-pessoas-para-exploracao-sexual-e13826a0.md","Polícia Federal deflagra Operação Double Key contra tráfico internacional de pessoas para exploração sexual","Investigação resgatou pernambucana que estava sendo mantida em cárcere privado em hotel de Myanmar","Operação PF | Polícia Federal | Pernambuco","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/06/policia-federal-deflagra-operacao-double-key-contra-trafico-internacional-de-pessoas-para-exploracao-sexual"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-operacao-falsas-frequencias-em-campos-dos-goytacazes-rj-f0c637a9.md","Polícia Federal deflagra Operação Falsas Frequências em Campos dos Goytacazes/RJ","Duas pessoas foram presas em flagrante e sete rádios clandestinas foram desativadas","Operação PF | Destaque | Rádio Clandestina","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/11/policia-federal-deflagra-operacao-falsas-frequencias-em-campos-dos-goytacazes-rj"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-operacao-fo-m2019ale-ii-em-desdobramento-de-investigacao-sobre-promocao-de-migracao-ilegal-em-corumba-ms-da62ff51.md","Polícia Federal deflagra Operação FO M’ALE II em desdobramento de investigação sobre promoção de migração ilegal em Corumbá/MS","PF investiga novo grupo criminoso que estaria explorando a lacuna deixada pelo grupo investigado na primeira ação","Operação PF | Destaque | Migração ilegal","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/12/policia-federal-deflagra-operacao-fo-m2019ale-ii-em-desdobramento-de-investigacao-sobre-promocao-de-migracao-ilegal-em-corumba-ms"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-operacao-nino-seguro-de-combate-a-disseminacao-de-pornografia-infantil-1a24bd67.md","Polícia Federal deflagra Operação Niño Seguro de combate à disseminação de pornografia infantil","A investigação é resultado de cooperação internacional entre a Polícia do Peru e a Polícia Federal","Operação PF | Destaque | Pornografia infantil","https://www.gov.br/pf/pt-br/assuntos/noticias/2022/08/policia-federal-deflagra-operacao-nino-seguro-de-combate-a-disseminacao-de-pornografia-infantil"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-operacao-para-combater-furtos-a-instituicoes-bancarias-50df5fcb.md","Polícia Federal deflagra operação para combater furtos a instituições bancárias","Operação PAYBACK cumpre mandados de busca e de prisão em três estados","Operação PF | Destaque | Organização criminosa | Furto a bancos","https://www.gov.br/pf/pt-br/assuntos/noticias/2020/09-Noticias-de-setembro-de-2020/policia-federal-deflagra-operacao-para-combater-furtos-a-instituicoes-bancarias"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-operacao-para-desarticular-grupo-responsavel-pelo-financiamento-de-roubos-a-instituicoes-financeiras-dbe64bee.md","Polícia Federal deflagra operação para desarticular grupo responsável pelo financiamento de roubos a instituições financeiras","Estão sendo cumpridas 22 ordens judiciais em cidades do Paraná e de São Paulo","Operação PF | Destaque | Roubo","https://www.gov.br/pf/pt-br/assuntos/noticias/2022/06/policia-federal-deflagra-operacao-para-desarticular-grupo-responsavel-pelo-financiamento-de-roubos-a-instituicoes-financeiras"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-operacao-parcela-baiana-contra-fraudes-ao-auxilio-emergencial-faf5f663.md","Polícia Federal deflagra Operação Parcela Baiana contra fraudes ao auxílio emergencial","Aproximadamente 90 contas do Auxílio Emergencial foram fraudadas, resultando num prejuízo superior a R$ 90 mil","Operação PF | Destaque | Fraudes | Auxílio emergencial","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/11/policia-federal-deflagra-operacao-parcela-baiana-contra-fraudes-ao-auxilio-emergencial"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-segunda-fase-da-operacao-arauto-11d54f02.md","Polícia Federal deflagra segunda fase da Operação Arauto","PF investiga grupo criminoso especializado em fraudes a processos licitatórios em São Luís/MA","Operação PF | Destaque | Fraude a licitações","https://www.gov.br/pf/pt-br/assuntos/noticias/2019/10/policia-federal-deflagra-segunda-fase-da-operacao-arauto"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-deflagra-segunda-fase-da-operacao-fusarium-986c3d71.md","Polícia Federal deflagra segunda fase da Operação Fusarium","Foram erradicados mais de 138 mil pés de maconha","Operação PF | Destaque | Erradicação de maconha","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/10/policia-federal-deflagra-segunda-fase-da-operacao-fusarium"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-desarticula-grupo-criminoso-responsavel-pelo-extravio-de-encomendas-dos-correios-103db758.md","Polícia Federal desarticula grupo criminoso responsável pelo extravio de encomendas dos Correios","PF deflagra segunda fase da Operação Extravios para investigar esquema criminoso que provocou prejuízos de mais de R$ 500 mil aos Correios.","Polícia Federal | Operação PF | Tocantins | Destaque | Correios","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/11/policia-federal-desarticula-grupo-criminoso-responsavel-pelo-extravio-de-encomendas-dos-correios"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-desarticula-organizacao-criminosa-voltada-para-o-trafico-de-drogas-e-fabricacao-de-cedulas-falsas-8105151d.md","Polícia Federal desarticula organização criminosa voltada para o tráfico de drogas e fabricação de cédulas falsas","Os investigados são integrantes de uma organização criminosa que atua na região de Ji-Paraná","Operação PF | Destaque | Organização criminosa | Tráfico de drogas | Moeda falsa","https://www.gov.br/pf/pt-br/assuntos/noticias/2021/03/policia-federal-desarticula-organizacao-criminosa-voltada-para-o-trafico-de-drogas-e-fabricacao-de-cedulas-falsas"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-desmobiliza-garimpo-que-poluia-rios-46789cf1.md","Polícia Federal desmobiliza garimpo que poluía rios","Atividade ilegal prejudicou água que abastece Parauapebas","Operação PF | Destaque | Crime ambiental | Extração ilegal de minério","https://www.gov.br/pf/pt-br/assuntos/noticias/2022/08/policia-federal-desmobiliza-garimpo-que-poluia-rios"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-e-bope-pi-prendem-suspeitos-de-arrombamentos-a-caixas-eletronicos-170bd07c.md","Polícia Federal e BOPE/PI prendem suspeitos de arrombamentos a caixas eletrônicos","As prisões foram realizadas em Teresina durante a Operação Muros Baixos.","Operação PF | caixas eletrônicos | Destaque | Piauí","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/03/policia-federal-e-bope-pi-prendem-suspeitos-de-arrombamentos-a-caixas-eletronicos"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-e-bpfron-combatem-contrabando-de-cigarros-no-lago-de-itaipu-pr-3d6633be.md","Polícia Federal e BPFRON combatem contrabando de cigarros no Lago de Itaipu/PR","Foram apreendidos 10.000 cigarros estrangeiros e 450 cigarros eletrônicos, além de uma embarcação, um motor e um automóvel","Operação PF | Polícia Federal | Contrabando | Cigarros | Paraná","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/12/policia-federal-e-bpfron-combatem-contrabando-de-cigarros-no-lago-de-itaipu-pr"
"ok","data_exemplo_noticias\noticias_markdown\policia-federal-e-cgu-desarticulam-esquema-de-desvio-de-recursos-da-saude-em-salvador-b64fb274.md","Polícia Federal e CGU desarticulam esquema de desvio de recursos da saúde em Salvador","Operação Dia Zero apura fraudes em contratos da área de Tecnologia da Informação na saúde pública municipal","Operação PF | Polícia Federal | Bahia","https://www.gov.br/pf/pt-br/assuntos/noticias/2025/06/policia-federal-e-cgu-desarticulam-esquema-de-desvio-de-recursos-da-saude-em-salvador"
